restaurant,tag,url,review
두루찌개3대,"찌개,전골",32817533,"['4.32', '591']"
역전우동0410 노량진점,"우동,소바",33167023,"['4.47', '999']"
BBQ노량진점,"치킨,닭강정",11798676,"['4.45', '420']"
노량진수산시장 복띵이수산3 대게킹크랩전문점,게요리,1269941788,"['4.21', '149']"
단골커피,카페,20738706,"['4.62', '324']"
두찜 동작노량진점,찜닭,1150985904,"['4.37', '241']"
고향일식,일식당,18753715,"['4.48', '100']"
주전부리 노량진점,한식,13160739,"['4.39', '166']"
강변상회,생선회,37086070,"['4.72', '160']"
소반갈비탕 노량진점,갈비탕,928460970,"['3.82', '100']"
역전할머니맥주 노량진점,"맥주,호프",1182019957,"['4.32', '999']"
노들나루밥상,한식,75868739,"['4.54', '189']"
소풍닭강정 노량진점,"치킨,닭강정",1989743007,"['4.41', '139']"
김종구부산어묵 노량진점,분식,1734983311,"['4.26', '999']"
컵속애,"도시락,컵밥",35209477,['124']
차차커피코 노량진1호점,"카페,디저트",1204162829,['326']
나루터칼국수전문점,"칼국수,만두",20325564,"['4.22', '314']"
고려왕족발,"족발,보쌈",18694930,"['4.46', '309']"
몽소베이커리&카페 노량진점,카페,992104152,"['4.36', '833']"
홍콩반점0410 노량진점,중식당,31044479,"['4.32', '999']"
마라공방 노량진점,중식당,1655079358,"['4.79', '999']"
길동우동 장승배기역점,"우동,소바",1067541918,['236']
계경순대국 노량진메가스터디점,"순대,순댓국",364698664,"['4.44', '650']"
더밀베이커리,베이커리,31492707,['999']
투썸플레이스 노량진점,카페,31041013,"['4.33', '999']"
나리곱창,한식,1136074065,['139']
신 남도수산,생선회,1611105760,"['4.44', '614']"
하얼빈양꼬치,양꼬치,1313928467,"['4.14', '168']"
커피팩토리쏘 24시,테이크아웃커피,12794099,"['4.4', '370']"
현대옥 노량진점,국밥,21783142,"['4.43', '408']"
노랑통닭 노량진점,"치킨,닭강정",1136788932,"['4.44', '439']"
봉구스밥버거 노량진점,분식,1290792085,"['4.27', '96']"
팔팔낙지,낙지요리,37554245,"['4.4', '625']"
옛날그집,한식,1411564966,"['4.53', '78']"
핵밥 노량진점,덮밥,1244847927,['521']
대박곱창볶음 노량진점,"곱창,막창,양",1233494606,"['4.59', '178']"
쌍둥이네해물손칼국수,"칼국수,만두",20930118,"['4.5', '125']"
독한맥주,"맥주,호프",1554015835,['63']
빨봉분식 노량진점,분식,36745271,"['4.43', '602']"
샐러디 노량진역점,"다이어트,샐러드",1307451653,"['4.44', '638']"
뚝스토리 노량진본점,"스파게티,파스타전문",37525512,"['4.52', '206']"
전망 좋은집,"맥주,호프",1927885316,"['5', '128']"
카페비엔,"카페,디저트",1875231258,"['4.94', '999']"
육회1도씨 2호점,한식,1630326670,"['4.39', '175']"
미각양꼬치 노량진2호점,양꼬치,1345238458,"['4', '149']"
와플대학 노량진캠퍼스,와플,1974614186,"['4.45', '427']"
라밥 노량진2호점,종합분식,38563042,['999']
이쉐프,한식,38488167,"['4.56', '999']"
날개닭,"치킨,닭강정",1355065751,"['5', '103']"
미태리 노량진학원가점,"스파게티,파스타전문",1243529592,['319']
진솔,한식,35762239,"['4.29', '393']"
여수돌산횟집,생선회,19019491,"['4.3', '256']"
토마토김밥 노량진점,분식,37359551,"['4.42', '999']"
봉구통닭 노량진점,"치킨,닭강정",1186120351,"['4.22', '293']"
FOLD,"카페,디저트",1050391197,"['4.79', '331']"
노쿄,"일식튀김,꼬치",1288214046,['5']
마라홀릭 마라탕 노량진점,중식당,1355777626,['735']
고바우주먹소금구이,돼지고기구이,18751294,"['4.35', '309']"
블랑제리꾸끄,베이커리,326940526,"['4.65', '244']"
버거락,햄버거,1149219907,"['4.92', '136']"
장승황소곱창,"곱창,막창,양",1157518124,"['4.62', '161']"
버거킹 노량진점,햄버거,11782026,"['4.39', '999']"
오비히로,일식당,1517569260,['10']
설빙 서울노량진점,빙수,35271885,"['4.45', '999']"
냉삼회관 노량진역점,돼지고기구이,1023164704,['118']
달콤쌉싸롱,카페,38422049,"['4.54', '336']"
백채김치찌개 노량진점,"찌개,전골",37294007,"['4.44', '352']"
신촌찌개집,한식,1293314548,"['4.41', '324']"
피자스쿨 동작구청점,피자,32114233,['270']
참숯옛맛서울불고기,"육류,고기요리",1761748114,"['4.21', '164']"
맘스터치 노량진2호점,"치킨,닭강정",33821442,"['4.46', '778']"
빡가브로스,한식,925815187,"['4.71', '84']"
코너빈커피,"카페,디저트",1325338334,"['4.76', '190']"
주주돈가츠,돈가스,1220551995,"['4.6', '555']"
BHC치킨 노량진점,"치킨,닭강정",20513252,"['4.28', '264']"
노량진수산시장 회예약센터,생선회,1110749754,"['4.82', '166']"
인쌩맥주 노량진점,"맥주,호프",1652256239,['22']
한신포차노량진역점,포장마차,1606117837,"['4.26', '337']"
미니타이야끼 노량진점,"카페,디저트",956220546,"['4.72', '172']"
에그드랍 노량진점,샌드위치,1024094190,"['4.36', '851']"
식객,뷔페,20937772,"['3.83', '61']"
엔제리너스 노량진점,카페,1517008320,"['4.41', '999']"
빨라쪼델프레도 노량진점,아이스크림,12913117,"['4.6', '245']"
경북상회,생선회,1186900919,"['4.62', '309']"
전설의짬뽕 노량진역점,중식당,1722507864,"['4.37', '714']"
야마레치에티오피아,양식,1705124136,"['4.88', '74']"
서울수산,생선회,1986510504,"['4.43', '368']"
세아수산,생선회,1222374991,"['4.35', '323']"
맘스터치 노량진1호점,"치킨,닭강정",32350121,"['4.39', '999']"
싸움의고수 노량진점,"족발,보쌈",38314331,"['4.39', '758']"
주현닭한마리,"육류,고기요리",34984287,"['4.07', '99']"
고미제과,베이커리,1819775628,['295']
두꺼비식당,한식,1758794191,"['4.42', '218']"
거제횟집,생선회,1661930131,"['4.67', '76']"
배스킨라빈스 노량진점,아이스크림,11489328,"['4.44', '999']"
아지,요리주점,1304157853,"['5', '172']"
지훈식당,한식,1509468203,"['4.39', '117']"
푸라닭 노량진점,"치킨,닭강정",1924165095,"['4.48', '187']"
흥부네참숯불갈비,"육류,고기요리",21064612,"['4.52', '233']"
라밥 노량진3호점,종합분식,1456317566,['988']
참한감자탕 노랑진점,감자탕,535360546,"['4.4', '185']"
뚜레쥬르 노량진삼거리점,베이커리,12994063,"['4.33', '874']"
로지노돈부리,일식당,1232097177,"['4.69', '260']"
봉추찜닭 노량진점,찜닭,36993653,"['4.36', '274']"
태평양수산,생선회,33879439,"['4.74', '295']"
아구생각,"아귀찜,해물찜",1477117187,['100']
KFC 노량진역,햄버거,1377586972,"['4.38', '999']"
런던수산,생선회,1470000470,"['4.52', '316']"
부치곰 노량진본점,한식,1082839227,['1']
빽다방 노량진학원점,테이크아웃커피,38232302,"['4.37', '999']"
대박분식,종합분식,1248309826,"['4.73', '43']"
삼거리빈대떡,"전,빈대떡",1013012922,"['4.12', '80']"
전라도나주 수산,생선회,1567421369,"['4.49', '256']"
백가네해물칼국수,"칼국수,만두",18752808,"['4.14', '303']"
충남식당,생선회,18753442,"['4.08', '541']"
달리는커피 노량진점,카페,1955911250,['115']
전주식당,한식,1164174409,"['4.36', '372']"
장승배기로164,요리주점,1644153577,['14']
솔찬제주뒷고기 노량진점,"육류,고기요리",1265673653,['79']
요기어때,한식,1596532537,['396']
수산회관,"매운탕,해물탕",37993135,"['4.11', '597']"
영남수산,생선회,1778695974,"['4.76', '94']"
카페노량,"카페,디저트",1204917270,['142']
한솥도시락 노량진고시촌점,"도시락,컵밥",38729430,"['4.56', '999']"
쉬즈베이글 노량진점,"카페,디저트",1599551450,"['4.37', '396']"
교촌치킨 노량진점,"치킨,닭강정",11801934,"['4.41', '652']"
하늘채광장,한식,1633871605,"['3.71', '92']"
흑산도소라,포장마차,1013620354,"['3.83', '98']"
번스토리,베이커리,1180647220,"['4.46', '641']"
대천분식,한식,1868070741,"['4.49', '747']"
엄마의손맛,한식,1416419263,"['4.47', '302']"
명랑핫도그 노량진점,핫도그,271816059,"['4.42', '893']"
크로플각,"카페,디저트",1015310785,['69']
cafe Talk,카페,20488422,"['4.67', '257']"
당진수산,생선회,37101823,"['4.49', '289']"
성진수산,생선회,1395244804,"['4.57', '604']"
그릴로꼬,"맥주,호프",36663478,"['4.25', '226']"
박리김밥본점,김밥,20406472,"['4.38', '853']"
더해피 노량스터디점,"카페,디저트",1651086350,"['4.84', '253']"
만리장성,중식당,18754354,"['4.4', '99']"
전봇대곱창 노량진본점,"곱창,막창,양",20876688,"['4.47', '138']"
밍구네다방,"카페,디저트",37207583,"['4.57', '411']"
탕화쿵푸마라탕 노량진점,중식당,1879084256,"['4.54', '879']"
더큰도시락 노량진역점,"도시락,컵밥",38404169,"['4.28', '321']"
컴포즈커피 노량진점,카페,1253188110,"['4.5', '999']"
커피나무 노량진학원점,카페,36547481,"['4.46', '213']"
영광상회,생선회,1193426181,"['4.54', '139']"
도희스시,"초밥,롤",1936627348,['22']
오가네팬케이크,카페,1384081811,['74']
한솥도시락 노량진6번출구점,"도시락,컵밥",13376651,"['4.35', '464']"
60계 노량진점,"치킨,닭강정",1756437633,"['4.47', '168']"
제일 스터디 카페,"카페,디저트",914348383,"['4.47', '33']"
블랙컵,"카페,디저트",1022154273,"['4.89', '491']"
소라네밥집,한식,38502050,"['4.32', '937']"
메가MGC커피 노량진점,카페,439909678,"['4.57', '515']"
천호수산,생선회,1717026302,"['4.3', '81']"
더블프레쉬,"카페,디저트",1845366172,"['4.55', '529']"
본도시락 동작구청점,"도시락,컵밥",1105471618,"['4.57', '217']"
할머니칼국수,"칼국수,만두",38419421,"['4.45', '484']"
Oomph,와인,1099630312,['335']
달리181 상도점,양식,1051760377,"['4.54', '829']"
다래식당,한식,13575119,"['4.42', '999']"
상도실내포장마차,포장마차,34284481,"['4.63', '678']"
사리원,만두,12041152,"['4.2', '999']"
은희네 온집닭떡볶이 상도본점,종합분식,1586077043,"['4.47', '843']"
신짱스시,"초밥,롤",36803093,"['4.52', '999']"
스톤504 스테이크하우스,"스테이크,립",36778913,"['4.41', '993', '3']"
비단콤마,양식,1137521959,"['4.33', '632']"
멜로드,"카페,디저트",1691140664,"['4.7', '153']"
고추동제면소,종합분식,38015152,"['4.7', '243']"
벚꽃스시 상도점,"초밥,롤",1548114845,['590']
상도곱창,"곱창,막창,양",19877403,"['4.29', '724']"
양씨네제빵소,베이커리,1024119014,"['4.59', '999']"
고우마구로,일식당,1107833158,"['4.59', '552']"
미가양꼬치,양꼬치,485210664,"['4.64', '205']"
채홍,중식당,18705549,"['4.29', '686']"
고가네숯불구이통닭 본점,"치킨,닭강정",11666216,"['4.45', '999', '3']"
부강탕베이커리앤카페,"카페,디저트",1543495768,['43']
와인바 프렌밀리,와인,1474224099,"['4.53', '144']"
킹하우스,한식,1725062538,"['26', '1']"
황새골손칼국수,"칼국수,만두",32117320,"['4.44', '540']"
더디저트랩,"카페,디저트",1892401307,"['4.42', '312']"
국수사,일식당,13157282,"['4.27', '207']"
시래불고기 화풍정,"육류,고기요리",13124594,"['4.36', '999', '2']"
인생곱창,"곱창,막창,양",37822757,"['4.42', '546']"
부돈산,돼지고기구이,1987189233,['30']
크라이치즈버거 숭실대점,햄버거,1464304796,"['4.58', '803']"
불타는소금구이 상도동점,"육류,고기요리",1132840177,"['4.56', '245']"
제일주당,요리주점,1399870642,"['175', '1']"
고렝,아시아음식,1082149369,"['4.4', '426']"
어촌식당,"해물,생선요리",20937593,"['4.35', '999']"
상도가든,브런치,1884174324,"['4.41', '256']"
써브웨이 숭실대점,샌드위치,31051727,['766']
마쯔리,이자카야,38312631,"['4.66', '201']"
상도연어,일식당,1044693973,"['4.73', '265']"
망향비빔국수 동작점,국수,1049011734,"['4.36', '749']"
미학당,"카페,디저트",38506334,"['4.65', '585']"
흥부왕족발보쌈,"족발,보쌈",13156406,"['4.41', '626']"
빽찐라면,라면,37604797,"['4.38', '424']"
연정 순대국,국밥,1112285084,['296']
인근주민 상도점,"치킨,닭강정",1411555400,"['4.52', '632']"
나비루,일식당,1313669706,"['4.58', '238']"
서민준밀밭,"칼국수,만두",35977805,"['4.42', '999']"
889 상도,"육류,고기요리",816859573,"['4.51', '306']"
작은섬,일식당,1588763983,"['4.8', '226']"
케이크무드,"카페,디저트",1193415511,"['4.55', '469']"
잔디속에있다고상상을해,"카페,디저트",1117722952,"['171', '1']"
상도감자탕,감자탕,1190956565,['368']
맥반석조개구이,조개요리,18758958,"['4.06', '210']"
피터패트,카페,917401992,"['4.52', '999']"
가야로스트보쌈 상도본점,"족발,보쌈",19867500,"['4.3', '798']"
농장사람들 상도본점,"육류,고기요리",1941065420,"['4.36', '797']"
기절초풍물닭갈비 상도점,닭갈비,13156205,"['4.43', '378']"
구스토리아,와인,1789321430,"['4.69', '241']"
밀짚모자,"전,빈대떡",1612859497,"['4.55', '326']"
스미비부타동 신대방삼거리역점,덮밥,1251064198,"['4.87', '560']"
탐나종합어시장 성대시장점,생선회,1309681424,"['4.31', '857']"
명가수제만두,만두,1139584672,"['4.38', '617']"
흥부골숯불돼지갈비,한식,18758093,"['4.44', '653']"
상도양꼬치,양꼬치,1757004943,"['120', '1']"
상도늘보리 본점,한식,38226534,"['4.32', '999']"
조선화로집 상도역점,"육류,고기요리",1172326922,"['4.17', '999']"
휘게,"카페,디저트",1547542721,"['4.32', '164']"
2도 에이징,한식,1654876374,['299']
달쿠마,"카페,디저트",1902704634,"['4.57', '220']"
우니꾸,소고기구이,134761954,"['4.5', '296']"
파동추야,"전통,민속주점",20907435,"['4.39', '289']"
선녀호두파이,베이커리,1008695197,"['4.7', '196']"
갈매울 감자탕,감자탕,1020768837,"['4.2', '747']"
쉐프의 육미,"육류,고기요리",1799574419,['110']
케이크팝,"카페,디저트",1649187599,"['4.57', '616']"
또봉이통닭 서울상도점,"치킨,닭강정",840810216,"['4.41', '126']"
복어마을,복어요리,930464235,"['4.43', '383']"
돼지굽는연탄할매,돼지고기구이,1413755282,"['4.3', '272']"
노나네,요리주점,1636328136,"['5', '118']"
현선이네 숭실점,떡볶이,36733991,"['4.35', '638']"
우된장 장승배기점,한식,1605574899,['428']
