restaurant,tag,url,review
마담밍,중식당,"https://map.naver.com/v5/search/%EA%B0%95%EB%82%A8%EA%B5%AC%20%EB%8C%80%EC%B9%98%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/11707122?c=14141126.6006132,4510152.2343017,13,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.47리뷰 999+TV맛있는녀석들
후지,일식당,"https://map.naver.com/v5/search/%EA%B0%95%EB%82%A8%EA%B5%AC%20%EB%8C%80%EC%B9%98%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/13451874?c=14141126.6006132,4510152.2343017,13,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.69리뷰 798
하프컷,양식,"https://map.naver.com/v5/search/%EA%B0%95%EB%82%A8%EA%B5%AC%20%EB%8C%80%EC%B9%98%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1685636292?c=14141126.6006132,4510152.2343017,13,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.91리뷰 236
베카프리미엄델리샵,샌드위치,"https://map.naver.com/v5/search/%EA%B0%95%EB%82%A8%EA%B5%AC%20%EB%8C%80%EC%B9%98%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1365449010?c=14141126.6006132,4510152.2343017,13,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.71리뷰 176
LE SOL,양식,"https://map.naver.com/v5/search/%EA%B0%95%EB%82%A8%EA%B5%AC%20%EB%8C%80%EC%B9%98%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1721459325?c=14140046.8572123,4509457.2161075,13,0,0,0,dh&placePath=%3Fentry%253Dbmp",영업 전리뷰 42서울 강남구 대치동
미쓰양꼬치,양꼬치,"https://map.naver.com/v5/search/%EA%B0%95%EB%82%A8%EA%B5%AC%20%EB%8C%80%EC%B9%98%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/34550276?c=14140046.8572123,4509457.2161075,13,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.5리뷰 999+TV수요미식회
셀러브리티 버거,햄버거,"https://map.naver.com/v5/search/%EA%B0%95%EB%82%A8%EA%B5%AC%20%EB%8C%80%EC%B9%98%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1708365118?c=14140046.8572123,4509457.2161075,13,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.65리뷰 999+
빕스 도곡역점,패밀리레스토랑,"https://map.naver.com/v5/search/%EA%B0%95%EB%82%A8%EA%B5%AC%20%EB%8C%80%EC%B9%98%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/11735695?c=14140046.8572123,4509457.2161075,13,0,0,0,dh&placePath=%3Fentry%253Dbmp",영업 중리뷰 999+신메뉴 넘쳐나는 빕스도곡점
크리스피크림도넛 대치점,도넛,"https://map.naver.com/v5/search/%EA%B0%95%EB%82%A8%EA%B5%AC%20%EB%8C%80%EC%B9%98%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/11730527?c=14140046.8572123,4509457.2161075,13,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.43리뷰 999+
플라넌,일식당,"https://map.naver.com/v5/search/%EA%B0%95%EB%82%A8%EA%B5%AC%20%EB%8C%80%EC%B9%98%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1281740851?c=14140046.8572123,4509457.2161075,13,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.71리뷰 414
